id	type	form	source	directive	target	status	sentence
rgy039s3w2	tn	Gyógyulj	_	_	_	error	A Gyógyulj Velünk Egyesület 2021. február 25-én csütörtökön 16 órakor szervezi meg élő online programját , ahol dr. Duda Ernő virológus , a Szegedi Tudományegyetem Orvosi Biológiai Intézetének professzor emeritusa tart előadást és válaszol a résztvevők előzetesen és az előadás alatt feltett kérdéseire .
rgy040s11w16	tn	megjelenjenek	_	1nodirectiva	_	auto	Tény : sok betegnél nem sikerül adjuváns kezelésekkel sem megakadályozni , hogy évek múltán esetleg megjelenjenek áttétek , viszont a világszerte összegyűlt tapasztalatok alátámasztják , hogy kevesebb betegnél jelentkezik a vastagbélrák helyi vagy áttétes kiújulása azok közül , akik a műtét után kaptak adjuváns kemoterápiát .
rgy040s14w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy042s6w10	tn	spóroljanak	_	1nodirectiva	_	auto	„ A füstszűrőt azért teszik a cigarettákra , hogy spóroljanak a dohányon és megtévesszék az embereket .
rgy042s6w14	tn	megtévesszék	_	1nodirectiva	_	auto	„ A füstszűrőt azért teszik a cigarettákra , hogy spóroljanak a dohányon és megtévesszék az embereket .
rgy043s4w14	tn	növeljék	_	1nodirectiva	_	auto	Célzott kezeléseket adhatnak daganateltávolító műtét előtt , hogy a gyógyszerrel elérhető tumorkisebbítés révén növeljék a műtét sikerességének esélyét , illetve operálhatóvá tehessék a máskülönben nem műthető tumorokat .
rgy043s4w22	tn	tehessék	_	1nodirectiva	_	auto	Célzott kezeléseket adhatnak daganateltávolító műtét előtt , hogy a gyógyszerrel elérhető tumorkisebbítés révén növeljék a műtét sikerességének esélyét , illetve operálhatóvá tehessék a máskülönben nem műthető tumorokat .
rgy043s11w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy044s2w9	tn	Gyógyulj	_	_	_	error	A GIST daganatos betegség lesz a fókuszában a Gyógyulj Velünk Egyesület következő betegnapjának , ám a meghívott onkológus szakorvos a hallgatóság más irányú kérdéseire is válaszol .
rgy044s10w5	tn	Gyógyulj	_	_	_	error	Az előadás után a Gyógyulj Velünk Egyesület közgyűlést is tart , ahol napirendre kerül a 2017-es beszámoló és a 2018-as tervek is .
rgy045s18w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy046s12w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy047s4w16	tn	megkapjanak	_	1nodirectiva	_	auto	Története nagy tanulsága annak , mennyire fontos , hogy a betegek az idő szorításában is megkapjanak minden olyan információt , amelyek a megalapozott döntéshez szükségesek .
rgy047s16w22	tn	lehessen	_	1nodirectiva	_	auto	Amíg ennek eredményére vártam , csináltattam mammográfiát és emlő MRI-t is , hogy késlekedés nélkül minden lelet a leghamarabb a kezemben lehessen - avat be Zsuzsanna abba , nemzetközi projektmenedzseri gyakorlatát hogyan alkalmazta saját kivizsgálása gyorsabbá és hatékonyabbá tételében .
rgy047s18w13	tn	végezzenek	_	1nodirectiva	_	auto	A tumor mérete és elhelyezkedése lehetővé tette volna , hogy mellmegtartó műtétet végezzenek , ám Zsuzsanna ragaszkodott a teljes eltávolításhoz .
rgy047s34w14	tn	csökkentsem	_	1nodirectiva	_	auto	De éppen miattuk nem volt kérdéses , hogy ha bármit tehetek , hogy csökkentsem a kiújulás kockázatát , akkor azt megteszem .
rgy047s43w11	tn	kiszakadjon	_	1nodirectiva	_	auto	A műtét után viszont nem vehettem fel őket , nehogy kiszakadjon a seb .
rgy047s46w18	tn	tudják	_	1nodirectiva	_	new	Beavattam a bölcsődében és az óvodában is a gondozókat , hogy ha változást látnak a lányokon , tudják ennek a hátterét és segítsenek a feldolgozásban .
rgy047s46w23	tn	segítsenek	_	1nodirectiva	_	auto	Beavattam a bölcsődében és az óvodában is a gondozókat , hogy ha változást látnak a lányokon , tudják ennek a hátterét és segítsenek a feldolgozásban .
rgy047s65w26	tn	csökkenjen	_	1nodirectiva	_	auto	- Nehéz döntés az is , hogy az éveken át nap mint nap átélt mellékhatásokat meddig vállalja fel valaki azért cserébe , hogy ezzel statisztikailag csökkenjen a kiújulás rizikója .
rgy047s67w7	tn	próbáljuk	_	4meta	_	auto	"Az egyik orvos szerint „ akár próbáljuk meg , hogy abbahagyom "" , a másik szerint 10 évnél hamarabb nem szabad felfüggeszteni a kezelést , főleg 40 évesen nem , amikor még messze vagyok a normál ciklus végétől , így célszerű az ösztrogén szintet minél tovább elnyomni ."
rgy048s7w12	tn	találjanak	_	1nodirectiva	_	auto	Több vizsgálatban próbálkoznak kombinációs kezelésekkel is , ezek lényege , hogy találjanak olyan hatóanyagot , amelyet alkalmazva már hatásosabbá válhatnak az immunkezelések is prosztatarákban .
rgy048s10w6	tn	felszaporodjanak	_	1nodirectiva	_	auto	Alkalmazásuk azt célozza , hogy felszaporodjanak az adott ráksejteket felismerni képes immunsejtek , majd azok hatékonyabban küzdhessenek a daganattal .
rgy048s10w17	tn	küzdhessenek	_	1nodirectiva	_	auto	Alkalmazásuk azt célozza , hogy felszaporodjanak az adott ráksejteket felismerni képes immunsejtek , majd azok hatékonyabban küzdhessenek a daganattal .
rgy048s12w18	tn	kialakuljanak	_	1nodirectiva	_	auto	Egyik esetben az immunrendszer küzdene a daganat ellen , de a daganat megakadályozza , hogy elegendő számban kialakuljanak az ellene hatékonyan támadni képes T-sejtek .
rgy049s5w12	tn	csökkentse	_	1nodirectiva	_	auto	E terv célkitűzése , hogy a dohányzók arányát 2040-re 5 százalékra csökkentse az Európai Unióban .
rgy049s6w19	tn	legyen	_	1nodirectiva	_	auto	A biztos hozzátette : „ tízből kilenc tüdőrákos megbetegedést a dohányzás okoz , fontos hogy a dohányzás ne legyen vonzó , ha meg akarjuk védeni polgáraink egészségét .
rgy049s10w15	tn	átültessék	_	1nodirectiva	_	auto	Annak hatályba lépése után a tagállamoknak 8 hónapjuk lesz arra , hogy az irányelvet átültessék nemzeti jogrendszerükbe .
rgy050s13w15	tn	sikerüljön	_	1nodirectiva	_	auto	"Mindent meg kell tenni annak érdekében , hogy ne „ csak "" a betegséget sikerüljön meggyógyítani , hanem el lehessen érni a beteg teljes fizikai-lelki felépülését ."
rgy050s13w20	tn	lehessen	_	1nodirectiva	_	auto	"Mindent meg kell tenni annak érdekében , hogy ne „ csak "" a betegséget sikerüljön meggyógyítani , hanem el lehessen érni a beteg teljes fizikai-lelki felépülését ."
rgy051s8w23	tn	visszanyerje	_	1nodirectiva	_	auto	Hozzátette : a rák diagnózisát követően , a kezelések alatt és után is mindent el kell követni , hogy a lehető leghamarabb visszanyerje a beteg az aktivitását , mert a rendszeres mozgás ezt követően is az egyik legfontosabb védőfaktor .
rgy051s10w37	tn	Gyógyulj	_	_	_	error	Emellett a szakszerű gyógytornával a daganatellenes kezelések miatti mellékhatások egy része is éppúgy csökkenthető , mint a műtét vagy a sugárkezelés következtében kialakuló vizelettartási gondok vagy az erekciós problémák - indokolta Kapitány Zsuzsanna gyógytornász , a Gyógyulj Velünk Egyesület elnökségi tagja , miért javasolják minden daganatos betegnek a gyógytornát .
rgy051s12w7	tn	Gyógyulj	_	_	_	error	A Magyar Rákellenes Liga és a Gyógyulj Velünk Egyesület által jegyzett , a Janssen által támogatott 10 Ezer Lépés Program keretében országszerte szerveznek a prosztatarákkal szembesült férfiakat és családjaikat segítő tájékoztatókat , konzultációkat és tornákat .
rgy052s8w24	tn	lehessen	_	1nodirectiva	_	auto	A szakértő úgy vélte , ahhoz nem állt a rendelkezésre elég adat , hogy a zenehallgatás , illetve a zeneterápia hatását külön értékelni lehessen , ám szerinte valószínűleg utóbbi a hatékonyabb , mivel abba a páciens is jobban bekapcsolódik : énekel , illetve játszik
rgy052s12w41	tn	feledkezzünk	_	5ambiguous	_	new	Az idézett nyilatkozatról korábban adott hírt az MTI , ám a megállapításokat annyiban érdemes lehet ma is megfontolni , hogy a daganatos betegek és családtagjaik figyelmét felhívjuk arra , a mindennapos életminőség javításáért tett erőfeszítések között a módszerek között ne feledkezzünk meg a zenéről sem .
rgy053s11w12	tn	ragadjon	_	1nodirectiva	_	auto	A továbblépés útja , hogy a beteg és a család ne ragadjon bele a pánikba : fontos , hogy minél előbb azokra a praktikus teendőkre tudjanak koncentrálni , amelyek az adott szituációban reálisan segíthetnek a javulásban .
rgy053s11w26	tn	tudjanak	_	1nodirectiva	_	auto	A továbblépés útja , hogy a beteg és a család ne ragadjon bele a pánikba : fontos , hogy minél előbb azokra a praktikus teendőkre tudjanak koncentrálni , amelyek az adott szituációban reálisan segíthetnek a javulásban .
rgy053s13w38	tn	érvényesüljön	_	1nodirectiva	_	auto	Nem szabad megfeledkezni arról : a rák diagnózisa sok mindent felülír , de a diagnózistól a beteg még ugyanúgy szülő , testvér , szomszéd , barát , munkatárs marad , nem szabad , hogy kizárólag a betegszerep érvényesüljön , s az érintett ember kizárólag betegként tekintsen magára vagy így viszonyuljanak hozzá .
rgy053s13w46	tn	tekintsen	_	1nodirectiva	_	auto	Nem szabad megfeledkezni arról : a rák diagnózisa sok mindent felülír , de a diagnózistól a beteg még ugyanúgy szülő , testvér , szomszéd , barát , munkatárs marad , nem szabad , hogy kizárólag a betegszerep érvényesüljön , s az érintett ember kizárólag betegként tekintsen magára vagy így viszonyuljanak hozzá .
rgy053s13w50	tn	viszonyuljanak	_	1nodirectiva	_	auto	Nem szabad megfeledkezni arról : a rák diagnózisa sok mindent felülír , de a diagnózistól a beteg még ugyanúgy szülő , testvér , szomszéd , barát , munkatárs marad , nem szabad , hogy kizárólag a betegszerep érvényesüljön , s az érintett ember kizárólag betegként tekintsen magára vagy így viszonyuljanak hozzá .
rgy053s14w14	tn	tudja	_	1nodirectiva	_	new	A megpróbáltatások közepette is törekedni kell arra , hogy a kényszerű betegszerep ne tudja a végletekig háttérbe szorítani az érintett ember többi szerepét , amelyek célt , elfoglaltságot , sikerélményt , örömet nyújthatnak számára .
rgy054s10w14	tn	használják	_	_	_	error	Az osztódó szövetek - mint az áttétek - érzékenyebbek a sugárdózisra , ezt használják ki az agy esetében - az agynak ugyanis nincsenek osztódó szövetei , így ellenállóbb a sugárterheléssel szemben .
rgy054s14w15	tn	lassítsák	_	1nodirectiva	_	auto	Ha erre nincs mód , teljes koponyabesugárzást ( WBRT ) vezetnek be , hogy lassítsák a folyamat előrehaladását .
rgy054s19w3	tn	kövesse	2speaker+	2saját hangú	1listener	auto	Ide kattintva kövesse rovatunk frissítéseit a Rákgyógyítás . hu Facebook csatornáján !
rgy055s2w47	tn	Gyógyulj	_	_	_	error	A vastagbélrákon átesett betegek az ígéretek nyomán 2017-re várták , de a hivatalos közlések már csak 2019-re datálják , hogy átfogó , állami finanszírozású népegészségügyi szűrőprogram indul Magyarországon a vastagbéldaganatok megelőzéséért - ad hangot csalódottságának a daganatos betegek által alapított , a szűrésekért évek óta küzdő Gyógyulj Velünk Egyesület .
rgy055s4w8	tn	vegyenek	2speaker+	3közvetített	2listener+	auto	A civilek arra kérik a háziorvosokat : vegyenek részt az önkéntes alapon szerveződő szűrésekben , illetve mindenkit biztatnak , hogy kapacitálja saját háziorvosát a csatlakozásra .
rgy055s4w21	tn	kapacitálja	2speaker+	3közvetített	2listener+	new	A civilek arra kérik a háziorvosokat : vegyenek részt az önkéntes alapon szerveződő szűrésekben , illetve mindenkit biztatnak , hogy kapacitálja saját háziorvosát a csatlakozásra .
rgy055s5w5	tn	Gyógyulj	_	_	_	error	Lakos István , a Gyógyulj Velünk Egyesület elnöke
rgy055s7w30	tn	Gyógyulj	_	_	_	error	"A most induló program során gyűjtött tapasztalatokra támaszkodva 2019-től a vastagbélszűrés várhatóan állami finanszírozású rendszerben , az Egészségbiztosítási Alap terhére folytatódik tovább "" - idézi Lakos István , a Gyógyulj Velünk Egyesület vastagbéldaganaton keresztülment elnöke az Országos Tisztifőorvosi Hivatal felhívását ."
rgy055s13w26	tn	hagyjuk	_	_	_	error	Pedig amikor a vastagbélrákot diagnosztizálják , már akár 10 éve ott lehet az elváltozás a bélben , lenne idő megtalálni : tragédia , hogy mégis hagyjuk a gyógyítható betegséget halálossá válni !
rgy055s16w2	tn	Gyógyulj	_	_	_	error	A Gyógyulj Velünk Egyesület arra kéri a háziorvosokat , csatlakozzanak a szűrőprogramhoz , illetve mindenkit arra biztat : kapacitálja saját háziorvosát , hogy legalább saját praxisában ne csússzon újabb két évet a vastagbélszűrés .
rgy055s16w10	tn	csatlakozzanak	2speaker+	3közvetített	2listener+	auto	A Gyógyulj Velünk Egyesület arra kéri a háziorvosokat , csatlakozzanak a szűrőprogramhoz , illetve mindenkit arra biztat : kapacitálja saját háziorvosát , hogy legalább saját praxisában ne csússzon újabb két évet a vastagbélszűrés .
rgy055s16w19	tn	kapacitálja	2speaker+	3közvetített	2listener+	new	A Gyógyulj Velünk Egyesület arra kéri a háziorvosokat , csatlakozzanak a szűrőprogramhoz , illetve mindenkit arra biztat : kapacitálja saját háziorvosát , hogy legalább saját praxisában ne csússzon újabb két évet a vastagbélszűrés .
rgy055s16w28	tn	csússzon	_	1nodirectiva	_	auto	A Gyógyulj Velünk Egyesület arra kéri a háziorvosokat , csatlakozzanak a szűrőprogramhoz , illetve mindenkit arra biztat : kapacitálja saját háziorvosát , hogy legalább saját praxisában ne csússzon újabb két évet a vastagbélszűrés .
rgy056s13w18	tn	legyen	_	1nodirectiva	_	auto	"A „ hagyományos növényi gyógyszereknél "" pedig elvárás , hogy a növényi gyógyszer legalább 30 éve használatban legyen , s 15 éve Európában is alkalmazzák ."
rgy056s13w25	tn	alkalmazzák	_	1nodirectiva	_	new	"A „ hagyományos növényi gyógyszereknél "" pedig elvárás , hogy a növényi gyógyszer legalább 30 éve használatban legyen , s 15 éve Európában is alkalmazzák ."
rgy056s24w15	tn	étkezzen	2speaker+	3közvetített	2listener+	auto	Lugasi Andrea hangsúlyozza : minden beteg számára a legfontosabb , hogy változatosan és egészségesen étkezzen , kiegészítő termékekre akkor lehet szükség , ha a normális táplálkozás valami miatt akadályba ütközik .
rgy056s37w19	tn	regisztrálja	_	1nodirectiva	_	new	Az OÉTI jogszabályban rögzített feladata mindössze annyi , hogy a gyártó vagy a forgalmazó által beadott iratok alapján regisztrálja a termékeket és adjon egy nyilvántartási számot .
rgy056s37w23	tn	adjon	_	1nodirectiva	_	auto	Az OÉTI jogszabályban rögzített feladata mindössze annyi , hogy a gyártó vagy a forgalmazó által beadott iratok alapján regisztrálja a termékeket és adjon egy nyilvántartási számot .
rgy056s50w7	tn	keltsen	_	1nodirectiva	_	auto	Önmagában is gyanút kell , hogy keltsen , ha egy termékről általánosságban azt mondják , hogy hathat a rák ellen .
rgy056s56w21	tn	pótolja	_	1nodirectiva	_	new	- Az étrend-kiegészítő , mint a neve is jelzi , arra jó , hogy az étrendemből az esetlegesen hiányzó összetevőket pótolja .
rgy056s62w6	tn	várjuk	_	_	_	error	Ahogyan a reggeli kiflinktől sem várjuk el , hogy meggyógyítja a daganatunkat , ez egyetlen étrend-kiegészítőtől sem várható .
